FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
370804,QC,20201080592, ,48.91,-71.52,2020,7,7,7/7/2020 0:00,,7/11/2020 0:00,2020-2029,0.1,L,intensive, , ,QC-2020-20201080592, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370805,QC,20201080593, ,45.53,-75.90,2020,7,8,7/8/2020 0:00,,7/10/2020 0:00,2020-2029,0,L,intensive, , ,QC-2020-20201080593, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370806,QC,20201080594, ,49.79,-69.85,2020,7,5,7/5/2020 0:00,,7/13/2020 0:00,2020-2029,1.800000000000000,L,intensive, , ,QC-2020-20201080594, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370807,QC,20201080595, ,50.24,-66.36,2020,7,8,7/8/2020 0:00,,7/10/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080595, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370808,QC,20201080596, ,50.67,-69.21,2020,7,10,7/10/2020 0:00,,7/13/2020 0:00,2020-2029,34.000000000000000,L,intensive, , ,QC-2020-20201080596, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370809,QC,20201080597, ,47.07,-76.54,2020,7,10,7/10/2020 0:00,,7/11/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080597, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370810,QC,20201080598, ,47.69,-74.44,2020,7,10,7/10/2020 0:00,,7/14/2020 0:00,2020-2029,0.7,L,intensive, , ,QC-2020-20201080598, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370811,QC,20201080599, ,47.07,-77.52,2020,7,5,7/5/2020 0:00,,7/13/2020 0:00,2020-2029,2.400000000000000,L,intensive, , ,QC-2020-20201080599, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370812,QC,20201080600, ,47.64,-74.35,2020,7,10,7/10/2020 0:00,,7/12/2020 0:00,2020-2029,0.3,L,intensive, , ,QC-2020-20201080600, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370813,QC,20201080601, ,46.23,-77.74,2020,7,10,7/10/2020 0:00,,7/13/2020 0:00,2020-2029,0.3,L,intensive, , ,QC-2020-20201080601, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370814,QC,20201080602, ,47.67,-74.33,2020,7,10,7/10/2020 0:00,,7/11/2020 0:00,2020-2029,0.2,L,intensive, , ,QC-2020-20201080602, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370815,QC,20201080603, ,47.67,-74.33,2020,7,10,7/10/2020 0:00,,7/12/2020 0:00,2020-2029,0.1,L,intensive, , ,QC-2020-20201080603, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370816,QC,20201080604, ,53.00,-77.41,2020,7,8,7/8/2020 0:00,,7/21/2020 0:00,2020-2029,1.000000000000000,L,nordique, , ,QC-2020-20201080604, , ,4/15/2021 0:00,QC,5,5b,Taiga Shield East,Taiga du Bouclier
370817,QC,20201080605, ,51.62,-64.27,2020,7,8,7/8/2020 0:00,,7/23/2020 0:00,2020-2029,60.700000000000003,L,nordique, , ,QC-2020-20201080605, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370818,QC,20201080606, ,49.47,-74.53,2020,7,10,7/10/2020 0:00,,7/16/2020 0:00,2020-2029,0.8,L,intensive, , ,QC-2020-20201080606, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370819,QC,20201080607, ,47.38,-78.69,2020,7,14,7/14/2020 0:00,,7/16/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080607, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370820,QC,20201080608, ,49.16,-66.38,2020,7,14,7/14/2020 0:00,,7/14/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080608, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370821,QC,20201080609, ,50.38,-63.16,2020,7,14,7/14/2020 0:00,,7/14/2020 0:00,2020-2029,0,H,nordique, , ,QC-2020-20201080609, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370822,QC,20201080610, ,50.65,-62.52,2020,7,16,7/16/2020 0:00,,7/17/2020 0:00,2020-2029,0.3,H,nordique, , ,QC-2020-20201080610, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370823,QC,20201080611, ,48.34,-66.85,2020,7,21,7/21/2020 0:00,,7/21/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080611, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370824,QC,20201080612, ,50.08,-67.00,2020,7,22,7/22/2020 0:00,,7/23/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080612, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370825,QC,20201080613, ,50.77,-63.12,2020,7,24,7/24/2020 0:00,,8/9/2020 0:00,2020-2029,39.899999999999999,L,nordique, , ,QC-2020-20201080613, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370826,QC,20201080614, ,50.63,-62.98,2020,7,24,7/24/2020 0:00,,7/26/2020 0:00,2020-2029,0.3,L,nordique, , ,QC-2020-20201080614, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370827,QC,20201080615, ,50.57,-63.05,2020,7,24,7/24/2020 0:00,,7/26/2020 0:00,2020-2029,4.000000000000000,L,nordique, , ,QC-2020-20201080615, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370828,QC,20201080616, ,50.63,-63.13,2020,7,24,7/24/2020 0:00,,7/25/2020 0:00,2020-2029,0.2,L,nordique, , ,QC-2020-20201080616, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370829,QC,20201080617, ,50.62,-63.12,2020,7,24,7/24/2020 0:00,,7/25/2020 0:00,2020-2029,1.000000000000000,L,nordique, , ,QC-2020-20201080617, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370830,QC,20201080618, ,50.63,-63.93,2020,7,24,7/24/2020 0:00,,7/26/2020 0:00,2020-2029,0.7,L,nordique, , ,QC-2020-20201080618, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370831,QC,20201080619, ,51.20,-58.73,2020,7,24,7/24/2020 0:00,,7/25/2020 0:00,2020-2029,0.6,L,nordique, , ,QC-2020-20201080619, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370832,QC,20201080620, ,51.37,-58.65,2020,7,24,7/24/2020 0:00,,7/26/2020 0:00,2020-2029,0,L,nordique, , ,QC-2020-20201080620, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370833,QC,20201080621, ,46.89,-76.02,2020,7,25,7/25/2020 0:00,,7/25/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080621, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370834,QC,20201080622, ,51.54,-61.86,2020,7,24,7/24/2020 0:00,,8/22/2020 0:00,2020-2029,439.000000000000000,L,nordique, , ,QC-2020-20201080622, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370835,QC,20201080623, ,50.77,-59.19,2020,7,25,7/25/2020 0:00,,7/26/2020 0:00,2020-2029,2.100000000000000,L,nordique, , ,QC-2020-20201080623, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370836,QC,20201080624, ,45.02,-72.63,2020,7,26,7/26/2020 0:00,,7/26/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080624, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370837,QC,20201080625, ,48.39,-68.42,2020,7,27,7/27/2020 0:00,,7/29/2020 0:00,2020-2029,0.3,H,intensive, , ,QC-2020-20201080625, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370838,QC,20201080626, ,45.84,-75.91,2020,7,28,7/28/2020 0:00,,7/28/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080626, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370839,QC,20201080627, ,48.57,-67.63,2020,7,26,7/26/2020 0:00,,7/29/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080627, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370840,QC,20201080628, ,45.64,-75.98,2020,7,30,7/30/2020 0:00,,7/30/2020 0:00,2020-2029,0,L,intensive, , ,QC-2020-20201080628, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370841,QC,20201080629, ,48.49,-74.06,2020,7,30,7/30/2020 0:00,,7/31/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080629, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370842,QC,20201080630, ,48.06,-78.08,2020,7,30,7/30/2020 0:00,,7/31/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080630, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370843,QC,20201080631, ,49.12,-76.28,2020,7,31,7/31/2020 0:00,,7/31/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080631, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370844,QC,20201080632, ,46.09,-73.87,2020,8,1,8/1/2020 0:00,,8/1/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080632, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370845,QC,20201080633, ,45.60,-76.30,2020,8,1,8/1/2020 0:00,,8/2/2020 0:00,2020-2029,0.6,H,intensive, , ,QC-2020-20201080633, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370846,QC,20201080634, ,51.91,-59.70,2020,7,24,7/24/2020 0:00,,9/3/2020 0:00,2020-2029,604.399999999999980,L,nordique, , ,QC-2020-20201080634, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370847,QC,20201080635, ,48.57,-76.78,2020,8,6,8/6/2020 0:00,,8/7/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080635, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370848,QC,20201080636, ,50.26,-60.20,2020,8,8,8/8/2020 0:00,,8/22/2020 0:00,2020-2029,5.000000000000000,H,nordique, , ,QC-2020-20201080636, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370849,QC,20201080637, ,48.08,-67.15,2020,7,30,7/30/2020 0:00,,8/23/2020 0:00,2020-2029,2.800000000000000,L,intensive, , ,QC-2020-20201080637, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370850,QC,20201080638, ,50.22,-60.34,2020,8,9,8/9/2020 0:00,,8/22/2020 0:00,2020-2029,3.300000000000000,H,nordique, , ,QC-2020-20201080638, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370851,QC,20201080639, ,51.80,-61.33,2020,8,9,8/9/2020 0:00,,8/27/2020 0:00,2020-2029,142.000000000000000,L,nordique, , ,QC-2020-20201080639, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370852,QC,20201080640, ,47.38,-77.96,2020,8,9,8/9/2020 0:00,,8/11/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080640, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370853,QC,20201080641, ,46.54,-75.96,2020,8,10,8/10/2020 0:00,,8/11/2020 0:00,2020-2029,0.3,H,intensive, , ,QC-2020-20201080641, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370854,QC,20201080642, ,48.40,-64.55,2020,8,10,8/10/2020 0:00,,8/10/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080642, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370855,QC,20201080643, ,51.15,-62.07,2020,7,24,7/24/2020 0:00,,8/9/2020 0:00,2020-2029,65.000000000000000,L,nordique, , ,QC-2020-20201080643, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370856,QC,20201080644, ,47.49,-75.31,2020,8,11,8/11/2020 0:00,,8/11/2020 0:00,2020-2029,0,L,intensive, , ,QC-2020-20201080644, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370857,QC,20201080645, ,50.33,-63.21,2020,8,11,8/11/2020 0:00,,8/12/2020 0:00,2020-2029,0,H,nordique, , ,QC-2020-20201080645, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370858,QC,20201080646, ,45.01,-72.63,2020,7,26,7/26/2020 0:00,,8/11/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080646, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370859,QC,20201080647, ,51.88,-59.29,2020,8,10,8/10/2020 0:00,,8/27/2020 0:00,2020-2029,20.699999999999999,L,nordique, , ,QC-2020-20201080647, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370860,QC,20201080648, ,49.53,-72.04,2020,8,12,8/12/2020 0:00,,8/12/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080648, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370861,QC,20201080649, ,48.26,-69.61,2020,8,12,8/12/2020 0:00,,8/13/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080649, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370862,QC,20201080650, ,49.12,-65.64,2020,8,11,8/11/2020 0:00,,9/8/2020 0:00,2020-2029,22.800000000000001,L,intensive, , ,QC-2020-20201080650, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370863,QC,20201080651, ,48.45,-68.37,2020,8,13,8/13/2020 0:00,,8/13/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080651, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370864,QC,20201080652, ,50.39,-60.94,2020,8,13,8/13/2020 0:00,,8/16/2020 0:00,2020-2029,2.000000000000000,L,nordique, , ,QC-2020-20201080652, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370865,QC,20201080653, ,50.40,-60.98,2020,8,13,8/13/2020 0:00,,8/15/2020 0:00,2020-2029,1.400000000000000,L,nordique, , ,QC-2020-20201080653, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370866,QC,20201080654, ,50.41,-60.99,2020,8,13,8/13/2020 0:00,,8/15/2020 0:00,2020-2029,0.1,L,nordique, , ,QC-2020-20201080654, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370867,QC,20201080655, ,52.65,-78.55,2020,8,7,8/7/2020 0:00,,8/31/2020 0:00,2020-2029,10.000000000000000,L,nordique, , ,QC-2020-20201080655, , ,4/15/2021 0:00,QC,5,5b,Taiga Shield East,Taiga du Bouclier
370868,QC,20201080656, ,52.05,-59.34,2020,8,9,8/9/2020 0:00,,9/3/2020 0:00,2020-2029,130.500000000000000,L,nordique, , ,QC-2020-20201080656, , ,4/15/2021 0:00,QC,5,5b,Taiga Shield East,Taiga du Bouclier
370869,QC,20201080657, ,50.24,-60.05,2020,8,12,8/12/2020 0:00,,8/27/2020 0:00,2020-2029,31.300000000000001,L,nordique, , ,QC-2020-20201080657, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370870,QC,20201080658, ,49.92,-74.35,2020,8,16,8/16/2020 0:00,,8/16/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080658, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370871,QC,20201080659, ,48.14,-68.03,2020,8,11,8/11/2020 0:00,,8/19/2020 0:00,2020-2029,0,L,intensive, , ,QC-2020-20201080659, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370872,QC,20201080660, ,50.27,-66.01,2020,8,20,8/20/2020 0:00,,8/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080660, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370873,QC,20201080661, ,49.59,-71.15,2020,6,16,6/16/2020 0:00,,8/22/2020 0:00,2020-2029,0,L,intensive, , ,QC-2020-20201080661, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370874,QC,20201080662, ,48.44,-73.48,2020,8,22,8/22/2020 0:00,,8/22/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080662, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370875,QC,20201080663, ,47.01,-73.56,2020,8,24,8/24/2020 0:00,,8/24/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080663, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370876,QC,20201080664, ,45.67,-76.34,2020,8,16,8/16/2020 0:00,,8/24/2020 0:00,2020-2029,0,L,intensive, , ,QC-2020-20201080664, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370877,QC,20201080665, ,47.07,-70.11,2020,8,24,8/24/2020 0:00,,8/25/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080665, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370878,QC,20201080666, ,48.84,-64.58,2020,8,24,8/24/2020 0:00,,8/24/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080666, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370879,QC,20201080667, ,46.26,-71.01,2020,8,25,8/25/2020 0:00,,8/25/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080667, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370880,QC,20201080668, ,48.15,-66.82,2020,8,25,8/25/2020 0:00,,8/26/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080668, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370881,QC,20201080669, ,48.19,-78.22,2020,8,28,8/28/2020 0:00,,8/29/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080669, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370882,QC,20201080670, ,49.76,-77.67,2020,8,31,8/31/2020 0:00,,9/1/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080670, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370883,QC,20201080671, ,48.53,-68.01,2020,9,1,9/1/2020 0:00,,9/1/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080671, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370884,QC,20201080672, ,48.67,-67.61,2020,9,7,9/7/2020 0:00,,9/7/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080672, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370885,QC,20201080673, ,48.77,-69.25,2020,9,5,9/5/2020 0:00,,9/5/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080673, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370886,QC,20201080674, ,48.57,-64.72,2020,9,6,9/6/2020 0:00,,9/7/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080674, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370887,QC,20201080675, ,49.08,-78.85,2020,8,29,8/29/2020 0:00,,9/14/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080675, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370888,QC,20201080676, ,46.26,-73.93,2020,9,19,9/19/2020 0:00,,9/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080676, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370889,QC,20201080677, ,48.22,-64.95,2020,9,16,9/16/2020 0:00,,9/21/2020 0:00,2020-2029,0.6,H,intensive, , ,QC-2020-20201080677, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370890,QC,20201080678, ,45.34,-70.85,2020,9,17,9/17/2020 0:00,,9/19/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080678, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370891,QC,20201080679, ,45.33,-70.86,2020,9,17,9/17/2020 0:00,,9/20/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080679, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370892,QC,20201080680, ,45.96,-75.75,2020,9,21,9/21/2020 0:00,,9/22/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080680, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370893,QC,20201080681, ,49.21,-78.99,2020,9,22,9/22/2020 0:00,,9/22/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080681, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370894,QC,20201080682, ,45.73,-75.77,2020,9,22,9/22/2020 0:00,,9/22/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080682, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370895,QC,20201080683, ,45.66,-75.58,2020,9,25,9/25/2020 0:00,,9/25/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080683, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370896,QC,20201080684, ,47.37,-69.94,2020,9,25,9/25/2020 0:00,,9/25/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080684, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370897,QC,20201080685, ,48.42,-65.39,2020,9,27,9/27/2020 0:00,,9/27/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080685, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370898,QC,20201080686, ,48.57,-65.76,2020,9,27,9/27/2020 0:00,,9/28/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080686, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370899,QC,20201080687, ,45.67,-75.52,2020,9,28,9/28/2020 0:00,,9/28/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080687, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370900,QC,20201080688, ,46.29,-70.81,2020,9,26,9/26/2020 0:00,,9/26/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080688, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370901,QC,20201080689, ,45.05,-74.39,2020,9,24,9/24/2020 0:00,,9/24/2020 0:00,2020-2029,1.200000000000000,H,intensive, , ,QC-2020-20201080689, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370902,QC,20201080690, ,48.95,-67.13,2020,9,29,9/29/2020 0:00,,9/29/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080690, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370903,QC,20201080691, ,47.91,-67.24,2020,9,30,9/30/2020 0:00,,9/30/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080691, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370904,QC,20201080692, ,45.39,-70.83,2020,9,27,9/27/2020 0:00,,9/27/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080692, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370905,QC,20201080693, ,46.04,-75.11,2020,9,29,9/29/2020 0:00,,10/4/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080693, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
370906,QC,20201080694, ,45.80,-70.89,2020,9,29,9/29/2020 0:00,,9/29/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080694, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370907,QC,20201080695, ,45.64,-70.90,2020,9,23,9/23/2020 0:00,,9/23/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080695, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370908,QC,20201080696, ,47.91,-67.31,2020,10,1,10/1/2020 0:00,,10/1/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080696, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370909,QC,20201080697, ,48.25,-65.55,2020,10,6,10/6/2020 0:00,,10/7/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080697, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370910,QC,20201080698, ,45.14,-72.60,2020,9,23,9/23/2020 0:00,,9/23/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080698, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370911,QC,20201080699, ,46.09,-71.94,2020,10,10,10/10/2020 0:00,,10/10/2020 0:00,2020-2029,0.1,H,intensive, , ,QC-2020-20201080699, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370912,QC,20201080700, ,45.14,-72.60,2020,9,23,9/23/2020 0:00,,9/23/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080700, , ,4/15/2021 0:00,QC,7,7,Atlantic Maritime,Maritime de l'Atlantique
370913,QC,20201080701, ,46.23,-72.66,2020,11,10,11/10/2020 0:00,,11/10/2020 0:00,2020-2029,0.2,H,intensive, , ,QC-2020-20201080701, , ,4/15/2021 0:00,QC,8,8,MixedWood Plain,Plaines d forits mixtes
370914,QC,20201080702, ,46.04,-73.69,2020,11,9,11/9/2020 0:00,,11/9/2020 0:00,2020-2029,0,H,intensive, , ,QC-2020-20201080702, , ,4/15/2021 0:00,QC,6,6b,Boreal Shield East,Bouclier bordal
